frame,t_s,x_px,y_px,vx_px_s,vy_px_s,speed_px_s
485,16.167,560.73,195.12,113.541,5.672,113.682
486,16.2,541.77,201.96,110.009,10.441,110.503
487,16.233,543.0,202.58,104.292,9.354,104.711
488,16.267,544.62,203.79,100.246,6.427,100.452
489,16.3,548.63,203.81,96.984,1.615,96.998
490,16.333,551.43,203.49,93.418,-4.485,93.526
491,16.367,555.18,202.34,90.885,-12.258,91.707
492,16.4,558.15,201.88,87.794,-19.321,89.895
493,16.433,561.66,201.12,84.51,-25.111,88.162
494,16.467,565.0,199.61,80.061,-29.174,85.211
495,16.5,570.13,198.12,76.103,-31.725,82.45
496,16.533,576.78,195.59,72.268,-33.033,79.459
497,16.567,578.51,193.64,67.628,-32.863,75.19
498,16.6,581.4,192.14,61.737,-31.586,69.347
499,16.633,583.29,191.01,55.595,-30.621,63.47
500,16.667,582.37,190.98,50.174,-29.326,58.116
501,16.7,582.43,190.89,33.348,-23.535,40.816
502,16.733,585.12,190.6,26.025,-19.443,32.486
503,16.767,584.25,190.39,19.783,-14.255,24.384
504,16.8,583.42,190.07,15.667,-9.744,18.45
505,16.833,583.9,189.38,12.406,-5.744,13.672
506,16.867,582.17,189.94,10.126,-2.715,10.484
507,16.9,582.64,189.48,8.364,0.243,8.367
